Product ID,Product Name,Category,Date,Quantity,Product Cost,Revenue,Profit,Region,Customer ID
PRD-024,Rose Petal Tissues,Household,18/01/2024,1,130,180,50,Rawalpindi - Saddar,CUST-8902
PRD-012,Colgate Maximum Cavity 120g,Personal Care,18/01/2024,2,300,400,100,Islamabad - Centaurus,CUST-6661
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,18/01/2024,5,2250,2750,500,Karachi - Clifton,CUST-1252
PRD-021,Pampers Baby Dry Size 4,Baby Care,18/01/2024,1,2200,2800,600,Rawalpindi - Saddar,CUST-9325
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,18/01/2024,3,750,900,150,Rawalpindi - Saddar,CUST-9121
PRD-024,Rose Petal Tissues,Household,18/01/2024,1,130,180,50,Islamabad - F7,CUST-6374
PRD-019,Tapal Danedar Tea 450g,Groceries,18/01/2024,1,750,900,150,Lahore - DHA,CUST-5907
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,18/01/2024,6,1680,2280,600,Faisalabad - Kohinoor,CUST-6588
PRD-015,Dawn Bread Large,Bakery,18/01/2024,2,240,300,60,Lahore - Gulberg,CUST-1816
PRD-022,Surf Excel Washing Powder 1kg,Household,18/01/2024,6,3600,4500,900,Islamabad - F7,CUST-5123
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,18/01/2024,1,250,300,50,Faisalabad - Kohinoor,CUST-6088
PRD-024,Rose Petal Tissues,Household,18/01/2024,1,130,180,50,Faisalabad - Kohinoor,CUST-9367
PRD-004,National Tomato Ketchup 800g,Groceries,19/01/2024,2,700,900,200,Islamabad - Centaurus,CUST-6281
PRD-013,Mitchell's Apple Jam 450g,Groceries,19/01/2024,1,250,350,100,Islamabad - F7,CUST-1913
PRD-008,Red Bull Energy Drink,Beverages,19/01/2024,2,600,800,200,Rawalpindi - Saddar,CUST-7905
PRD-021,Pampers Baby Dry Size 4,Baby Care,19/01/2024,5,11000,14000,3000,Rawalpindi - Saddar,CUST-1806
PRD-019,Tapal Danedar Tea 450g,Groceries,19/01/2024,1,750,900,150,Islamabad - F7,CUST-8818
PRD-005,Coca Cola 1.5L,Beverages,19/01/2024,2,360,440,80,Rawalpindi - Saddar,CUST-9280
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,19/01/2024,4,2800,3800,1000,Islamabad - Centaurus,CUST-4941
PRD-002,Nutella Hazelnut Spread 750g,Groceries,19/01/2024,6,10800,14400,3600,Lahore - Gulberg,CUST-7337
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,19/01/2024,2,560,760,200,Islamabad - Centaurus,CUST-7478
PRD-019,Tapal Danedar Tea 450g,Groceries,19/01/2024,5,3750,4500,750,Karachi - Clifton,CUST-4948
PRD-003,MilkPak Tetra Pack 1L,Dairy,19/01/2024,6,1440,1680,240,Islamabad - F7,CUST-4504
PRD-005,Coca Cola 1.5L,Beverages,19/01/2024,4,720,880,160,Islamabad - F7,CUST-7017
PRD-004,National Tomato Ketchup 800g,Groceries,19/01/2024,6,2100,2700,600,Lahore - DHA,CUST-7468
PRD-014,Young's French Mayonnaise 500ml,Groceries,19/01/2024,1,380,480,100,Lahore - Gulberg,CUST-6611
PRD-005,Coca Cola 1.5L,Beverages,20/01/2024,6,1080,1320,240,Islamabad - Centaurus,CUST-7875
PRD-023,Vim Dishwash Liquid 500ml,Household,20/01/2024,5,1000,1400,400,Lahore - DHA,CUST-6451
PRD-011,Dettol Original Soap 115g,Personal Care,20/01/2024,3,300,420,120,Islamabad - F7,CUST-2060
PRD-008,Red Bull Energy Drink,Beverages,20/01/2024,3,900,1200,300,Islamabad - F7,CUST-9189
PRD-012,Colgate Maximum Cavity 120g,Personal Care,20/01/2024,6,900,1200,300,Lahore - DHA,CUST-3472
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,20/01/2024,3,2100,2850,750,Islamabad - Centaurus,CUST-1670
PRD-003,MilkPak Tetra Pack 1L,Dairy,20/01/2024,6,1440,1680,240,Islamabad - F7,CUST-4982
PRD-001,Shan Bombay Biryani Masala,Groceries,20/01/2024,4,360,520,160,Faisalabad - Kohinoor,CUST-8181
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,20/01/2024,1,650,850,200,Islamabad - Centaurus,CUST-5432
PRD-013,Mitchell's Apple Jam 450g,Groceries,20/01/2024,4,1000,1400,400,Islamabad - F7,CUST-8282
PRD-009,Lipton Yellow Label Tea 900g,Groceries,20/01/2024,1,1400,1700,300,Karachi - Clifton,CUST-2636
PRD-021,Pampers Baby Dry Size 4,Baby Care,20/01/2024,2,4400,5600,1200,Faisalabad - Kohinoor,CUST-1830
PRD-012,Colgate Maximum Cavity 120g,Personal Care,20/01/2024,4,600,800,200,Karachi - Clifton,CUST-9153
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,20/01/2024,1,450,550,100,Faisalabad - Kohinoor,CUST-7404
PRD-019,Tapal Danedar Tea 450g,Groceries,20/01/2024,6,4500,5400,900,Lahore - DHA,CUST-1049
PRD-013,Mitchell's Apple Jam 450g,Groceries,21/01/2024,1,250,350,100,Lahore - Gulberg,CUST-1694
PRD-021,Pampers Baby Dry Size 4,Baby Care,21/01/2024,5,11000,14000,3000,Islamabad - Centaurus,CUST-1796
PRD-019,Tapal Danedar Tea 450g,Groceries,21/01/2024,2,1500,1800,300,Lahore - Gulberg,CUST-7071
PRD-005,Coca Cola 1.5L,Beverages,21/01/2024,4,720,880,160,Lahore - DHA,CUST-1130
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,21/01/2024,2,1300,1700,400,Faisalabad - Kohinoor,CUST-8210
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,21/01/2024,4,1000,1200,200,Rawalpindi - Saddar,CUST-2908
PRD-019,Tapal Danedar Tea 450g,Groceries,21/01/2024,3,2250,2700,450,Faisalabad - Kohinoor,CUST-6832
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,21/01/2024,5,6000,7750,1750,Lahore - DHA,CUST-4275
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,21/01/2024,6,7200,9300,2100,Islamabad - Centaurus,CUST-5151
PRD-005,Coca Cola 1.5L,Beverages,21/01/2024,3,540,660,120,Islamabad - Centaurus,CUST-7560
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,21/01/2024,4,1800,2200,400,Karachi - Clifton,CUST-7364
PRD-023,Vim Dishwash Liquid 500ml,Household,21/01/2024,2,400,560,160,Lahore - DHA,CUST-5447
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,21/01/2024,3,840,1140,300,Rawalpindi - Saddar,CUST-7340
PRD-014,Young's French Mayonnaise 500ml,Groceries,21/01/2024,2,760,960,200,Islamabad - F7,CUST-9958
PRD-021,Pampers Baby Dry Size 4,Baby Care,21/01/2024,5,11000,14000,3000,Islamabad - Centaurus,CUST-2972
PRD-013,Mitchell's Apple Jam 450g,Groceries,21/01/2024,5,1250,1750,500,Faisalabad - Kohinoor,CUST-9032
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,21/01/2024,3,1950,2550,600,Islamabad - F7,CUST-2414
PRD-007,Olio Carli Olive Oil 1L,Groceries,21/01/2024,3,9600,12300,2700,Rawalpindi - Saddar,CUST-5005
PRD-021,Pampers Baby Dry Size 4,Baby Care,21/01/2024,1,2200,2800,600,Lahore - Gulberg,CUST-4566
PRD-022,Surf Excel Washing Powder 1kg,Household,21/01/2024,4,2400,3000,600,Faisalabad - Kohinoor,CUST-7870
PRD-003,MilkPak Tetra Pack 1L,Dairy,22/01/2024,3,720,840,120,Islamabad - Centaurus,CUST-7485
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,22/01/2024,5,3500,4750,1250,Faisalabad - Kohinoor,CUST-4721
PRD-008,Red Bull Energy Drink,Beverages,22/01/2024,2,600,800,200,Faisalabad - Kohinoor,CUST-6239
PRD-009,Lipton Yellow Label Tea 900g,Groceries,22/01/2024,2,2800,3400,600,Karachi - Clifton,CUST-4148
PRD-003,MilkPak Tetra Pack 1L,Dairy,22/01/2024,5,1200,1400,200,Rawalpindi - Saddar,CUST-6857
PRD-004,National Tomato Ketchup 800g,Groceries,22/01/2024,6,2100,2700,600,Faisalabad - Kohinoor,CUST-3863
PRD-008,Red Bull Energy Drink,Beverages,22/01/2024,5,1500,2000,500,Lahore - Gulberg,CUST-7269
PRD-012,Colgate Maximum Cavity 120g,Personal Care,22/01/2024,5,750,1000,250,Lahore - Gulberg,CUST-1370
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,22/01/2024,2,1400,1900,500,Islamabad - Centaurus,CUST-4457
PRD-024,Rose Petal Tissues,Household,22/01/2024,4,520,720,200,Islamabad - Centaurus,CUST-5083
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,22/01/2024,2,900,1100,200,Rawalpindi - Saddar,CUST-9711
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,22/01/2024,3,840,1140,300,Islamabad - F7,CUST-1397
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,22/01/2024,4,1000,1200,200,Rawalpindi - Saddar,CUST-3893
PRD-015,Dawn Bread Large,Bakery,22/01/2024,2,240,300,60,Lahore - Gulberg,CUST-3873
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,22/01/2024,6,2700,3300,600,Faisalabad - Kohinoor,CUST-2553
PRD-005,Coca Cola 1.5L,Beverages,22/01/2024,5,900,1100,200,Lahore - DHA,CUST-5108
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,22/01/2024,3,1350,1650,300,Islamabad - F7,CUST-2281
PRD-021,Pampers Baby Dry Size 4,Baby Care,23/01/2024,2,4400,5600,1200,Lahore - DHA,CUST-4917
PRD-007,Olio Carli Olive Oil 1L,Groceries,23/01/2024,2,6400,8200,1800,Lahore - DHA,CUST-8649
PRD-009,Lipton Yellow Label Tea 900g,Groceries,23/01/2024,3,4200,5100,900,Lahore - DHA,CUST-2625
PRD-024,Rose Petal Tissues,Household,23/01/2024,4,520,720,200,Islamabad - Centaurus,CUST-6044
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,23/01/2024,5,3250,4250,1000,Lahore - Gulberg,CUST-3010
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,23/01/2024,5,1250,1500,250,Faisalabad - Kohinoor,CUST-3031
PRD-019,Tapal Danedar Tea 450g,Groceries,23/01/2024,5,3750,4500,750,Rawalpindi - Saddar,CUST-7658
PRD-007,Olio Carli Olive Oil 1L,Groceries,23/01/2024,3,9600,12300,2700,Islamabad - F7,CUST-2897
PRD-005,Coca Cola 1.5L,Beverages,23/01/2024,5,900,1100,200,Lahore - Gulberg,CUST-6347
PRD-012,Colgate Maximum Cavity 120g,Personal Care,23/01/2024,2,300,400,100,Karachi - Clifton,CUST-3767
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,23/01/2024,3,750,900,150,Islamabad - Centaurus,CUST-3000
PRD-002,Nutella Hazelnut Spread 750g,Groceries,23/01/2024,1,1800,2400,600,Rawalpindi - Saddar,CUST-4178
PRD-002,Nutella Hazelnut Spread 750g,Groceries,23/01/2024,5,9000,12000,3000,Lahore - Gulberg,CUST-9564
PRD-003,MilkPak Tetra Pack 1L,Dairy,23/01/2024,5,1200,1400,200,Lahore - Gulberg,CUST-3425
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,23/01/2024,2,560,760,200,Islamabad - F7,CUST-6995
PRD-009,Lipton Yellow Label Tea 900g,Groceries,24/01/2024,3,4200,5100,900,Lahore - Gulberg,CUST-9322
PRD-002,Nutella Hazelnut Spread 750g,Groceries,24/01/2024,4,7200,9600,2400,Islamabad - Centaurus,CUST-1522
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,24/01/2024,4,1000,1200,200,Islamabad - F7,CUST-3256
PRD-015,Dawn Bread Large,Bakery,24/01/2024,2,240,300,60,Faisalabad - Kohinoor,CUST-4821
PRD-015,Dawn Bread Large,Bakery,24/01/2024,6,720,900,180,Faisalabad - Kohinoor,CUST-3112
PRD-023,Vim Dishwash Liquid 500ml,Household,24/01/2024,6,1200,1680,480,Lahore - Gulberg,CUST-8709
PRD-009,Lipton Yellow Label Tea 900g,Groceries,24/01/2024,5,7000,8500,1500,Rawalpindi - Saddar,CUST-3434
PRD-015,Dawn Bread Large,Bakery,24/01/2024,2,240,300,60,Islamabad - F7,CUST-4360
PRD-023,Vim Dishwash Liquid 500ml,Household,24/01/2024,1,200,280,80,Rawalpindi - Saddar,CUST-3742
PRD-009,Lipton Yellow Label Tea 900g,Groceries,24/01/2024,3,4200,5100,900,Lahore - Gulberg,CUST-2782
PRD-009,Lipton Yellow Label Tea 900g,Groceries,24/01/2024,6,8400,10200,1800,Lahore - DHA,CUST-9594
PRD-014,Young's French Mayonnaise 500ml,Groceries,24/01/2024,3,1140,1440,300,Lahore - DHA,CUST-1872
PRD-021,Pampers Baby Dry Size 4,Baby Care,24/01/2024,6,13200,16800,3600,Lahore - Gulberg,CUST-5675
PRD-011,Dettol Original Soap 115g,Personal Care,24/01/2024,3,300,420,120,Islamabad - F7,CUST-3922
PRD-024,Rose Petal Tissues,Household,24/01/2024,6,780,1080,300,Islamabad - Centaurus,CUST-1903
PRD-004,National Tomato Ketchup 800g,Groceries,25/01/2024,3,1050,1350,300,Lahore - DHA,CUST-7064
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,25/01/2024,1,700,950,250,Rawalpindi - Saddar,CUST-9462
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,25/01/2024,5,2250,2750,500,Lahore - DHA,CUST-6896
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,25/01/2024,1,700,900,200,Islamabad - Centaurus,CUST-6682
PRD-024,Rose Petal Tissues,Household,25/01/2024,2,260,360,100,Rawalpindi - Saddar,CUST-4147
PRD-024,Rose Petal Tissues,Household,25/01/2024,4,520,720,200,Islamabad - F7,CUST-7345
PRD-021,Pampers Baby Dry Size 4,Baby Care,25/01/2024,4,8800,11200,2400,Lahore - DHA,CUST-5951
PRD-021,Pampers Baby Dry Size 4,Baby Care,25/01/2024,4,8800,11200,2400,Faisalabad - Kohinoor,CUST-4165
PRD-009,Lipton Yellow Label Tea 900g,Groceries,25/01/2024,6,8400,10200,1800,Lahore - Gulberg,CUST-2433
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,26/01/2024,4,2600,3400,800,Faisalabad - Kohinoor,CUST-6837
PRD-004,National Tomato Ketchup 800g,Groceries,26/01/2024,6,2100,2700,600,Karachi - Clifton,CUST-6438
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,26/01/2024,1,700,950,250,Karachi - Clifton,CUST-7933
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,26/01/2024,2,2400,3100,700,Lahore - Gulberg,CUST-7389
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,26/01/2024,2,900,1100,200,Rawalpindi - Saddar,CUST-4654
PRD-009,Lipton Yellow Label Tea 900g,Groceries,26/01/2024,6,8400,10200,1800,Islamabad - F7,CUST-3046
PRD-015,Dawn Bread Large,Bakery,26/01/2024,6,720,900,180,Karachi - Clifton,CUST-1943
PRD-022,Surf Excel Washing Powder 1kg,Household,26/01/2024,4,2400,3000,600,Faisalabad - Kohinoor,CUST-1421
PRD-012,Colgate Maximum Cavity 120g,Personal Care,26/01/2024,4,600,800,200,Islamabad - Centaurus,CUST-1424
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,26/01/2024,2,560,760,200,Islamabad - Centaurus,CUST-5608
PRD-007,Olio Carli Olive Oil 1L,Groceries,26/01/2024,4,12800,16400,3600,Islamabad - F7,CUST-2239
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,26/01/2024,5,6000,7750,1750,Islamabad - F7,CUST-8196
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,26/01/2024,4,2600,3400,800,Islamabad - F7,CUST-8638
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,26/01/2024,2,500,600,100,Lahore - DHA,CUST-2585
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,26/01/2024,4,1800,2200,400,Lahore - DHA,CUST-7044
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,26/01/2024,4,1000,1200,200,Islamabad - Centaurus,CUST-3114
PRD-001,Shan Bombay Biryani Masala,Groceries,26/01/2024,2,180,260,80,Rawalpindi - Saddar,CUST-7097
PRD-008,Red Bull Energy Drink,Beverages,27/01/2024,4,1200,1600,400,Islamabad - Centaurus,CUST-9905
PRD-019,Tapal Danedar Tea 450g,Groceries,27/01/2024,5,3750,4500,750,Lahore - DHA,CUST-6824
PRD-019,Tapal Danedar Tea 450g,Groceries,27/01/2024,3,2250,2700,450,Rawalpindi - Saddar,CUST-7212
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,27/01/2024,6,7200,9300,2100,Lahore - Gulberg,CUST-5033
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,27/01/2024,4,2800,3600,800,Islamabad - F7,CUST-2953
PRD-007,Olio Carli Olive Oil 1L,Groceries,27/01/2024,6,19200,24600,5400,Islamabad - Centaurus,CUST-1014
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,27/01/2024,1,280,380,100,Rawalpindi - Saddar,CUST-3102
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,27/01/2024,3,2100,2700,600,Islamabad - F7,CUST-4109
PRD-013,Mitchell's Apple Jam 450g,Groceries,27/01/2024,3,750,1050,300,Islamabad - F7,CUST-6076
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,27/01/2024,5,1250,1500,250,Lahore - Gulberg,CUST-4090
PRD-023,Vim Dishwash Liquid 500ml,Household,27/01/2024,1,200,280,80,Lahore - DHA,CUST-8191
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,27/01/2024,2,2400,3100,700,Karachi - Clifton,CUST-4886
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,27/01/2024,2,1400,1900,500,Islamabad - Centaurus,CUST-3645
PRD-023,Vim Dishwash Liquid 500ml,Household,27/01/2024,4,800,1120,320,Karachi - Clifton,CUST-1710
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,27/01/2024,3,1350,1650,300,Karachi - Clifton,CUST-7110
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,27/01/2024,3,750,900,150,Islamabad - Centaurus,CUST-1617
PRD-015,Dawn Bread Large,Bakery,28/01/2024,3,360,450,90,Faisalabad - Kohinoor,CUST-8858
PRD-005,Coca Cola 1.5L,Beverages,28/01/2024,5,900,1100,200,Lahore - Gulberg,CUST-7836
PRD-007,Olio Carli Olive Oil 1L,Groceries,28/01/2024,4,12800,16400,3600,Lahore - DHA,CUST-9231
PRD-019,Tapal Danedar Tea 450g,Groceries,28/01/2024,6,4500,5400,900,Karachi - Clifton,CUST-3378
PRD-003,MilkPak Tetra Pack 1L,Dairy,28/01/2024,4,960,1120,160,Islamabad - Centaurus,CUST-7882
PRD-009,Lipton Yellow Label Tea 900g,Groceries,28/01/2024,6,8400,10200,1800,Faisalabad - Kohinoor,CUST-2822
PRD-001,Shan Bombay Biryani Masala,Groceries,28/01/2024,2,180,260,80,Faisalabad - Kohinoor,CUST-7891
PRD-004,National Tomato Ketchup 800g,Groceries,28/01/2024,6,2100,2700,600,Lahore - DHA,CUST-5378
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,28/01/2024,5,1250,1500,250,Islamabad - F7,CUST-3641
PRD-007,Olio Carli Olive Oil 1L,Groceries,28/01/2024,4,12800,16400,3600,Faisalabad - Kohinoor,CUST-4835
PRD-004,National Tomato Ketchup 800g,Groceries,28/01/2024,2,700,900,200,Karachi - Clifton,CUST-3604
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,29/01/2024,2,1300,1700,400,Lahore - Gulberg,CUST-2523
PRD-023,Vim Dishwash Liquid 500ml,Household,29/01/2024,2,400,560,160,Islamabad - Centaurus,CUST-7766
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,29/01/2024,1,700,950,250,Islamabad - F7,CUST-7832
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,29/01/2024,4,2600,3400,800,Islamabad - F7,CUST-1152
PRD-015,Dawn Bread Large,Bakery,29/01/2024,1,120,150,30,Karachi - Clifton,CUST-2785
PRD-004,National Tomato Ketchup 800g,Groceries,29/01/2024,4,1400,1800,400,Karachi - Clifton,CUST-9940
PRD-013,Mitchell's Apple Jam 450g,Groceries,29/01/2024,4,1000,1400,400,Islamabad - F7,CUST-7648
PRD-001,Shan Bombay Biryani Masala,Groceries,29/01/2024,5,450,650,200,Faisalabad - Kohinoor,CUST-1360
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,29/01/2024,2,1400,1900,500,Karachi - Clifton,CUST-4667
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,29/01/2024,3,750,900,150,Islamabad - Centaurus,CUST-4984
PRD-023,Vim Dishwash Liquid 500ml,Household,29/01/2024,1,200,280,80,Lahore - DHA,CUST-1830
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,30/01/2024,4,4800,6200,1400,Rawalpindi - Saddar,CUST-6565
PRD-001,Shan Bombay Biryani Masala,Groceries,30/01/2024,4,360,520,160,Karachi - Clifton,CUST-3646
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,30/01/2024,1,250,300,50,Islamabad - Centaurus,CUST-1968
PRD-013,Mitchell's Apple Jam 450g,Groceries,30/01/2024,5,1250,1750,500,Lahore - Gulberg,CUST-2598
PRD-024,Rose Petal Tissues,Household,30/01/2024,2,260,360,100,Islamabad - F7,CUST-8734
PRD-003,MilkPak Tetra Pack 1L,Dairy,30/01/2024,1,240,280,40,Faisalabad - Kohinoor,CUST-6179
PRD-012,Colgate Maximum Cavity 120g,Personal Care,30/01/2024,4,600,800,200,Lahore - DHA,CUST-2361
PRD-022,Surf Excel Washing Powder 1kg,Household,30/01/2024,3,1800,2250,450,Islamabad - F7,CUST-5493
PRD-015,Dawn Bread Large,Bakery,30/01/2024,3,360,450,90,Rawalpindi - Saddar,CUST-4076
PRD-003,MilkPak Tetra Pack 1L,Dairy,30/01/2024,6,1440,1680,240,Rawalpindi - Saddar,CUST-1648
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,30/01/2024,4,4800,6200,1400,Islamabad - F7,CUST-1474
PRD-002,Nutella Hazelnut Spread 750g,Groceries,30/01/2024,6,10800,14400,3600,Islamabad - F7,CUST-2410
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,30/01/2024,2,2400,3100,700,Lahore - DHA,CUST-5062
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,30/01/2024,1,700,950,250,Lahore - DHA,CUST-7839
PRD-022,Surf Excel Washing Powder 1kg,Household,30/01/2024,2,1200,1500,300,Lahore - Gulberg,CUST-3584
PRD-015,Dawn Bread Large,Bakery,30/01/2024,4,480,600,120,Karachi - Clifton,CUST-1542
PRD-014,Young's French Mayonnaise 500ml,Groceries,30/01/2024,2,760,960,200,Islamabad - Centaurus,CUST-5127
PRD-004,National Tomato Ketchup 800g,Groceries,30/01/2024,3,1050,1350,300,Islamabad - Centaurus,CUST-8106
PRD-009,Lipton Yellow Label Tea 900g,Groceries,30/01/2024,2,2800,3400,600,Lahore - DHA,CUST-2215
PRD-007,Olio Carli Olive Oil 1L,Groceries,30/01/2024,2,6400,8200,1800,Lahore - DHA,CUST-8734
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,31/01/2024,3,1950,2550,600,Karachi - Clifton,CUST-4755
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,31/01/2024,2,2400,3100,700,Islamabad - F7,CUST-6758
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,31/01/2024,2,500,600,100,Lahore - DHA,CUST-4016
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,31/01/2024,1,280,380,100,Lahore - DHA,CUST-4914
PRD-001,Shan Bombay Biryani Masala,Groceries,31/01/2024,1,90,130,40,Lahore - Gulberg,CUST-6315
PRD-001,Shan Bombay Biryani Masala,Groceries,31/01/2024,3,270,390,120,Lahore - Gulberg,CUST-5176
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,31/01/2024,1,450,550,100,Karachi - Clifton,CUST-4300
PRD-003,MilkPak Tetra Pack 1L,Dairy,31/01/2024,3,720,840,120,Karachi - Clifton,CUST-9486
PRD-023,Vim Dishwash Liquid 500ml,Household,31/01/2024,5,1000,1400,400,Lahore - DHA,CUST-3419
PRD-019,Tapal Danedar Tea 450g,Groceries,31/01/2024,6,4500,5400,900,Rawalpindi - Saddar,CUST-1742
PRD-009,Lipton Yellow Label Tea 900g,Groceries,31/01/2024,4,5600,6800,1200,Karachi - Clifton,CUST-1566
PRD-008,Red Bull Energy Drink,Beverages,31/01/2024,3,900,1200,300,Rawalpindi - Saddar,CUST-9959
PRD-007,Olio Carli Olive Oil 1L,Groceries,31/01/2024,2,6400,8200,1800,Karachi - Clifton,CUST-1949
PRD-007,Olio Carli Olive Oil 1L,Groceries,31/01/2024,1,3200,4100,900,Islamabad - Centaurus,CUST-2499
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,31/01/2024,2,500,600,100,Lahore - Gulberg,CUST-5787
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,31/01/2024,2,1300,1700,400,Lahore - DHA,CUST-5237
PRD-003,MilkPak Tetra Pack 1L,Dairy,31/01/2024,5,1200,1400,200,Karachi - Clifton,CUST-6912
PRD-013,Mitchell's Apple Jam 450g,Groceries,31/01/2024,3,750,1050,300,Faisalabad - Kohinoor,CUST-9811
PRD-003,MilkPak Tetra Pack 1L,Dairy,01/02/2024,2,480,560,80,Rawalpindi - Saddar,CUST-3869
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,01/02/2024,3,750,900,150,Islamabad - F7,CUST-4826
PRD-009,Lipton Yellow Label Tea 900g,Groceries,01/02/2024,4,5600,6800,1200,Lahore - DHA,CUST-2497
PRD-009,Lipton Yellow Label Tea 900g,Groceries,01/02/2024,2,2800,3400,600,Karachi - Clifton,CUST-5648
PRD-019,Tapal Danedar Tea 450g,Groceries,01/02/2024,6,4500,5400,900,Lahore - Gulberg,CUST-1913
PRD-015,Dawn Bread Large,Bakery,01/02/2024,1,120,150,30,Islamabad - Centaurus,CUST-7231
PRD-002,Nutella Hazelnut Spread 750g,Groceries,01/02/2024,6,10800,14400,3600,Islamabad - Centaurus,CUST-8138
PRD-012,Colgate Maximum Cavity 120g,Personal Care,01/02/2024,1,150,200,50,Faisalabad - Kohinoor,CUST-7838
PRD-023,Vim Dishwash Liquid 500ml,Household,01/02/2024,3,600,840,240,Islamabad - Centaurus,CUST-8182
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,01/02/2024,6,4200,5700,1500,Islamabad - F7,CUST-1937
PRD-009,Lipton Yellow Label Tea 900g,Groceries,01/02/2024,5,7000,8500,1500,Rawalpindi - Saddar,CUST-5785
PRD-007,Olio Carli Olive Oil 1L,Groceries,01/02/2024,5,16000,20500,4500,Lahore - DHA,CUST-7072
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,01/02/2024,2,1300,1700,400,Faisalabad - Kohinoor,CUST-9249
PRD-008,Red Bull Energy Drink,Beverages,01/02/2024,4,1200,1600,400,Rawalpindi - Saddar,CUST-3273
PRD-004,National Tomato Ketchup 800g,Groceries,02/02/2024,1,350,450,100,Islamabad - F7,CUST-5011
PRD-005,Coca Cola 1.5L,Beverages,02/02/2024,3,540,660,120,Islamabad - F7,CUST-8451
